"CODIGO CLIENTE";"%SHR GRUPO1 CLIENTE";"%SHR GRUPO 2 CLIENTE";"%SHR GRUPO 3 CLIENTE";"%SHR GRUPO 4 CLIENTE";"%SHR GRUPO 5 CLIENTE"
18272466;0,00;0,00;0,00;0,00;0,00
18272487;0,00;0,00;0,00;0,00;0,00
18272502;0,00;0,00;0,00;0,00;0,00
18271884;0,00;0,00;0,00;0,00;0,00
18270513;0,00;0,00;0,00;0,00;0,00
18270516;0,00;0,00;0,00;0,00;0,00
18270519;0,67;0,67;0,67;0,00;0,00
18270522;0,67;0,67;0,67;0,00;0,00
18270525;0,00;0,00;0,00;0,00;0,00
18269037;0,00;0,00;0,00;0,00;0,00
18267906;0,00;0,00;0,00;0,00;0,00
18262398;0,00;0,00;0,00;0,00;0,00
18251007;0,67;0,00;0,67;0,00;0,00
18242769;0,67;0,67;0,67;0,00;0,00
18241326;0,00;0,00;0,00;0,00;0,00
18241569;0,00;0,00;0,00;0,00;0,00
18238161;0,00;0,00;0,00;0,00;0,00
18238188;0,00;0,00;0,00;0,00;0,00
18228945;0,57;0,57;0,00;0,00;0,00
18212493;0,00;0,00;0,00;0,00;0,00
18210324;0,67;0,67;0,67;0,00;0,00
18203952;0,00;0,00;0,00;0,00;0,00
18202836;0,00;0,00;0,00;0,00;0,00
18198219;0,00;0,00;0,00;0,00;0,00
18190059;0,00;0,00;0,00;0,00;0,00
18190161;0,00;0,00;0,00;0,00;0,00
18188730;0,00;0,00;0,00;0,00;0,00
18185283;0,00;0,00;0,00;0,00;0,00
18180660;0,00;0,00;0,00;0,00;0,00
18154224;0,00;0,00;0,00;0,00;0,00
18147420;0,00;0,00;0,00;0,00;0,00
18143187;0,00;0,00;0,00;0,00;0,00
18139077;0,00;0,00;0,00;0,00;0,00
18137781;0,00;0,00;0,00;0,00;0,00
18135888;0,00;0,00;0,00;0,00;0,00
18135588;0,00;0,00;0,00;0,00;0,00
18135648;0,00;0,00;0,00;0,00;0,00
18134181;0,00;0,00;0,00;0,00;0,00
18133035;0,00;0,00;0,00;0,00;0,00
18122145;0,00;0,00;0,00;0,00;0,00
18113250;0,00;0,00;0,00;0,00;0,00
18072375;0,00;0,00;0,00;0,00;0,00
18070062;0,00;0,00;0,00;0,00;0,00
18062880;0,00;0,00;0,00;0,00;0,00
18061557;0,00;0,00;0,00;0,00;0,00
18047457;0,19;0,11;0,67;0,00;0,00
18039978;0,00;0,00;0,00;0,00;0,00
18028296;0,00;0,00;0,00;0,00;0,00
18023253;0,00;0,00;0,00;0,00;0,00
18015273;0,00;0,00;0,00;0,00;0,00
18012306;0,00;0,00;0,00;0,00;0,00
18008835;0,00;0,00;0,00;0,00;0,00
18007614;0,00;0,00;0,00;0,00;0,00
18007590;0,00;0,00;0,00;0,00;0,00
18006567;0,00;0,00;0,00;0,00;0,00
18005826;0,00;0,00;0,00;0,00;0,00
18005037;0,67;0,00;0,67;0,00;0,00
18004989;0,00;0,00;0,00;0,00;0,00
18003768;0,00;0,00;0,00;0,00;0,00
18000741;0,00;0,00;0,00;0,00;0,00
7151943;0,00;0,00;0,00;0,00;0,00
6047313;0,00;0,00;0,00;0,00;0,00
7146981;0,00;0,00;0,00;0,00;0,00
6072375;0,00;0,00;0,00;0,00;0,00
6073362;0,00;0,00;0,00;0,00;0,00
7135860;0,00;0,00;0,00;0,00;0,00
7134429;0,00;0,00;0,00;0,00;0,00
7134045;0,00;0,00;0,00;0,00;0,00
7131099;0,00;0,00;0,00;0,00;0,00
7114974;0,00;0,00;0,00;0,00;0,00
7109916;0,00;0,00;0,00;0,00;0,00
6001347;0,00;0,00;0,00;0,00;0,00
7104354;0,00;0,00;0,00;0,00;0,00
6117720;0,00;0,00;0,00;0,00;0,00
7101828;0,00;0,00;0,00;0,00;0,00
7101834;0,00;0,00;0,00;0,00;0,00
7100883;0,00;0,00;0,00;0,00;0,00
7096491;0,00;0,00;0,00;0,00;0,00
7096227;0,67;0,67;0,67;0,00;0,00
6070953;0,00;0,00;0,00;0,00;0,00
7084998;0,00;0,00;0,00;0,00;0,00
7080852;0,67;0,00;0,67;0,00;0,00
7079094;0,67;0,67;0,67;0,00;0,67
6110013;0,00;0,00;0,00;0,00;0,00
7065825;0,00;0,00;0,00;0,00;0,00
7060383;0,67;0,67;0,67;0,00;0,00
7058037;0,00;0,00;0,00;0,00;0,00
6326049;0,00;0,00;0,00;0,00;0,00
6014028;0,00;0,00;0,00;0,00;0,00
6014643;0,00;0,00;0,00;0,00;0,00
6048057;0,00;0,00;0,00;0,00;0,00
6048894;0,00;0,00;0,00;0,00;0,00
6057420;0,00;0,00;0,00;0,00;0,00
6069153;0,00;0,00;0,00;0,00;0,00
6070353;0,67;0,67;0,67;0,00;0,67
6071256;0,67;0,67;0,67;0,00;0,00
6072000;0,00;0,00;0,00;0,00;0,00
6077121;0,00;0,00;0,00;0,00;0,00
6095109;0,00;0,00;0,00;0,00;0,00
6102918;0,00;0,00;0,00;0,00;0,00
6107136;0,00;0,00;0,00;0,00;0,00
6107145;0,00;0,00;0,00;0,00;0,00
6108231;0,00;0,00;0,00;0,00;0,00
6109221;0,00;0,00;0,00;0,00;0,00
6110142;0,00;0,00;0,00;0,00;0,00
6120153;0,67;0,67;0,67;0,00;0,00
6124629;0,67;0,67;0,67;0,00;0,00
6131367;0,00;0,00;0,00;0,00;0,00
6138726;0,00;0,00;0,00;0,00;0,00
6139209;0,00;0,00;0,00;0,00;0,00
6141174;0,00;0,00;0,00;0,00;0,00
6146319;0,00;0,00;0,00;0,00;0,00
6147342;0,67;0,67;0,67;0,00;0,00
6150915;0,00;0,00;0,00;0,00;0,00
6152475;0,00;0,00;0,00;0,00;0,00
6160182;0,00;0,00;0,00;0,00;0,00
6163698;0,00;0,00;0,00;0,00;0,00
6164775;0,67;0,00;0,67;0,00;0,00
6191175;0,39;0,67;0,28;0,00;0,00
6250836;0,00;0,00;0,00;0,00;0,00
6251475;0,67;0,67;0,67;0,00;0,67
6258057;0,67;0,67;0,67;0,00;0,00
6263634;0,67;0,00;0,67;0,00;0,00
6267987;0,00;0,00;0,00;0,00;0,00
6273609;0,17;0,09;0,67;0,00;0,00
6283869;0,00;0,00;0,00;0,00;0,00
6297729;0,67;0,67;0,67;0,00;0,67
6301911;0,00;0,00;0,00;0,00;0,00
6302364;0,67;0,67;0,67;0,00;0,00
6319053;0,09;0,05;0,67;0,00;0,00
6320922;0,00;0,00;0,00;0,00;0,00
6339147;0,00;0,00;0,00;0,00;0,00
6350478;0,67;0,67;0,67;0,00;0,00
6351243;0,47;0,33;0,67;0,00;0,67
6364032;0,00;0,00;0,00;0,00;0,00
6364179;0,00;0,00;0,00;0,00;0,00
6415638;0,00;0,00;0,00;0,00;0,00
6416814;0,00;0,00;0,00;0,00;0,00
6423624;0,67;0,67;0,67;0,00;0,00
6426861;0,00;0,00;0,00;0,00;0,00
6762894;0,67;0,00;0,67;0,00;0,00
6764481;0,00;0,00;0,00;0,00;0,00
6765171;0,67;0,67;0,67;0,00;0,00
6765381;0,00;0,00;0,00;0,00;0,00
6866247;0,67;0,67;0,67;0,00;0,00
6955512;0,00;0,00;0,00;0,00;0,00
6970125;0,00;0,00;0,00;0,00;0,00
6978834;0,67;0,67;0,67;0,00;0,00
6992106;0,00;0,00;0,00;0,00;0,00
7014228;0,00;0,00;0,00;0,00;0,00
7051644;0,67;0,67;0,67;0,00;0,00
7052385;0,00;0,00;0,00;0,00;0,00
7053096;0,00;0,00;0,00;0,00;0,00
18370539;0,00;0,00;0,00;0,00;0,00
18368475;0,00;0,00;0,00;0,00;0,00
18367782;0,00;0,00;0,00;0,00;0,00
18367806;0,00;0,00;0,00;0,00;0,00
18366831;0,00;0,00;0,00;0,00;0,00
18365973;0,00;0,00;0,00;0,00;0,00
18366216;0,00;0,00;0,00;0,00;0,00
18365121;0,00;0,00;0,00;0,00;0,00
18363594;0,00;0,00;0,00;0,00;0,00
18364536;0,00;0,00;0,00;0,00;0,00
18363087;0,00;0,00;0,00;0,00;0,00
18362193;0,00;0,00;0,00;0,00;0,00
18362241;0,00;0,00;0,00;0,00;0,00
18361626;0,00;0,00;0,00;0,00;0,00
18360489;0,00;0,00;0,00;0,00;0,00
18358911;0,00;0,00;0,00;0,00;0,00
18358923;0,00;0,00;0,00;0,00;0,00
18358140;0,00;0,00;0,00;0,00;0,00
18358188;0,00;0,00;0,00;0,00;0,00
18358284;0,00;0,00;0,00;0,00;0,00
18357312;0,00;0,00;0,00;0,00;0,00
18344550;0,00;0,00;0,00;0,00;0,00
18344619;0,00;0,00;0,00;0,00;0,00
18344934;0,00;0,00;0,00;0,00;0,00
18342561;0,00;0,00;0,00;0,00;0,00
18342654;0,00;0,00;0,00;0,00;0,00
18341694;0,00;0,00;0,00;0,00;0,00
18341760;0,00;0,00;0,00;0,00;0,00
18341778;0,00;0,00;0,00;0,00;0,00
18339648;0,00;0,00;0,00;0,00;0,00
18338949;0,00;0,00;0,00;0,00;0,00
18308028;0,00;0,00;0,00;0,00;0,00
18308304;0,00;0,00;0,00;0,00;0,00
18308325;0,00;0,00;0,00;0,00;0,00
18309309;0,00;0,00;0,00;0,00;0,00
18307773;0,00;0,00;0,00;0,00;0,00
18307896;0,00;0,00;0,00;0,00;0,00
18307932;0,00;0,00;0,00;0,00;0,00
18304578;0,00;0,00;0,00;0,00;0,00
18301689;0,00;0,00;0,00;0,00;0,00
18300528;0,00;0,00;0,00;0,00;0,00
18301059;0,00;0,00;0,00;0,00;0,00
18297564;0,00;0,00;0,00;0,00;0,00
18297750;0,00;0,00;0,00;0,00;0,00
18296211;0,00;0,00;0,00;0,00;0,00
18296454;0,00;0,00;0,00;0,00;0,00
18292677;0,00;0,00;0,00;0,00;0,00
18291069;0,00;0,00;0,00;0,00;0,00
18290727;0,35;0,56;0,25;0,00;0,00
18290739;0,00;0,00;0,00;0,00;0,00
18290841;0,67;0,67;0,67;0,00;0,67
18288633;0,00;0,00;0,00;0,00;0,00
18288276;0,00;0,00;0,00;0,00;0,00
18288513;0,00;0,00;0,00;0,00;0,00
18288516;0,00;0,00;0,00;0,00;0,00
18282474;0,00;0,00;0,00;0,00;0,00
18282480;0,00;0,00;0,00;0,00;0,00
18282516;0,00;0,00;0,00;0,00;0,06
18281187;0,00;0,00;0,00;0,00;0,00
18281532;0,00;0,00;0,00;0,00;0,00
18281868;0,00;0,00;0,00;0,00;0,00
18281889;0,00;0,00;0,00;0,00;0,00
18280413;0,00;0,00;0,00;0,00;0,00
18278796;0,00;0,00;0,00;0,00;0,00
18278019;0,52;0,42;0,67;0,00;0,00
18273690;0,67;0,00;0,67;0,00;0,00
18271629;0,00;0,00;0,00;0,00;0,00
18271911;0,00;0,00;0,00;0,00;0,00
18271347;0,00;0,00;0,00;0,00;0,00
18269913;0,00;0,67;0,67;0,00;0,00
18270015;0,00;0,00;0,00;0,00;0,00
18270027;0,00;0,00;0,00;0,00;0,00
18268905;0,00;0,00;0,00;0,00;0,00
18268959;0,67;0,00;0,00;0,00;0,67
18269052;0,00;0,00;0,00;0,00;0,00
18268086;0,00;0,00;0,00;0,00;0,00
18267519;0,13;0,09;0,25;0,00;0,00
18266220;0,67;0,67;0,67;0,00;0,67
18264603;0,00;0,00;0,00;0,00;0,00
18264912;0,67;0,67;0,67;0,00;0,67
18264918;0,00;0,00;0,00;0,00;0,00
18264924;0,00;0,00;0,00;0,00;0,00
18264948;0,00;0,00;0,00;0,00;0,00
18265134;0,00;0,00;0,00;0,00;0,00
18265173;0,00;0,00;0,00;0,00;0,00
18265203;0,00;0,00;0,00;0,00;0,00
18265251;0,00;0,67;0,67;0,00;0,00
18264453;0,00;0,00;0,00;0,00;0,00
18264141;0,10;0,00;0,00;0,00;0,10
18264144;0,00;0,00;0,00;0,00;0,00
18264150;0,00;0,00;0,00;0,00;0,00
18263247;0,29;0,19;0,65;0,00;0,00
18263679;0,00;0,00;0,00;0,00;0,00
18262389;0,00;0,00;0,00;0,00;0,00
18261744;0,00;0,00;0,00;0,00;0,00
18258630;0,35;0,67;0,29;0,00;0,18
18259020;0,00;0,00;0,00;0,00;0,00
18258150;0,00;0,00;0,00;0,00;0,00
18257904;0,67;0,67;0,67;0,00;0,67
18255843;0,00;0,00;0,00;0,00;0,00
18254790;0,00;0,00;0,00;0,00;0,00
18255018;0,00;0,00;0,00;0,00;0,00
18254079;0,00;0,00;0,00;0,00;0,00
18252246;0,00;0,00;0,00;0,00;0,00
18249426;0,00;0,00;0,00;0,00;0,00
18249435;0,00;0,00;0,00;0,00;0,00
18248118;0,00;0,00;0,00;0,00;0,00
18248268;0,53;0,67;0,44;0,00;0,00
18248598;0,35;0,67;0,47;0,00;0,12
18247035;0,67;0,00;0,67;0,00;0,00
18243615;0,44;0,33;0,67;0,00;0,00
18243723;0,00;0,00;0,00;0,00;0,00
18242607;0,00;0,00;0,00;0,00;0,00
18240174;0,00;0,00;0,00;0,00;0,00
18240828;0,00;0,00;0,00;0,00;0,00
18239481;0,67;0,00;0,00;0,00;0,67
18238167;0,00;0,00;0,00;0,00;0,00
18237489;0,00;0,00;0,00;0,00;0,00
18237495;0,00;0,52;0,67;0,00;0,00
18237522;0,00;0,00;0,00;0,00;0,00
18235638;0,00;0,00;0,00;0,00;0,00
18235683;0,00;0,00;0,00;0,00;0,00
18235737;0,42;0,60;0,45;0,00;0,19
18236121;0,00;0,00;0,00;0,00;0,00
18234192;0,00;0,00;0,00;0,00;0,00
18234318;0,29;0,67;0,38;0,00;0,08
18234405;0,10;0,00;0,00;0,00;0,10
18234489;0,00;0,00;0,00;0,00;0,00
18231675;0,00;0,00;0,00;0,00;0,00
18231948;0,00;0,00;0,00;0,00;0,00
18231030;0,67;0,67;0,67;0,00;0,67
18229365;0,00;0,00;0,00;0,00;0,00
18229557;0,41;0,67;0,36;0,00;0,18
18228918;0,00;0,00;0,00;0,00;0,00
18227532;0,00;0,00;0,00;0,00;0,00
18228051;0,00;0,00;0,00;0,00;0,00
18226092;0,00;0,00;0,00;0,00;0,00
18226953;0,00;0,00;0,00;0,00;0,00
18223917;0,00;0,00;0,00;0,00;0,00
18221466;0,00;0,00;0,00;0,00;0,00
18222084;0,00;0,00;0,00;0,00;0,00
18220953;0,00;0,00;0,00;0,00;0,00
18218985;0,00;0,00;0,00;0,00;0,00
18214326;0,00;0,00;0,00;0,00;0,00
18213948;0,00;0,00;0,00;0,00;0,00
18213393;0,00;0,00;0,00;0,00;0,00
18212928;0,00;0,00;0,00;0,00;0,00
18212559;0,00;0,00;0,00;0,00;0,00
18211188;0,00;0,00;0,00;0,00;0,00
18210312;0,00;0,00;0,00;0,00;0,00
18210087;0,00;0,00;0,00;0,00;0,00
18207099;0,00;0,00;0,00;0,00;0,00
18207246;0,00;0,00;0,00;0,00;0,00
18203748;0,00;0,00;0,00;0,00;0,00
18203811;0,67;0,67;0,67;0,00;0,67
18201426;0,00;0,00;0,00;0,00;0,00
18202827;0,43;0,67;0,32;0,00;0,00
18200637;0,00;0,00;0,00;0,00;0,00
18200844;0,00;0,00;0,00;0,00;0,00
18198402;0,00;0,00;0,00;0,00;0,00
18198438;0,00;0,00;0,00;0,00;0,00
18198519;0,00;0,00;0,00;0,00;0,00
18197001;0,00;0,00;0,00;0,00;0,00
18196575;0,00;0,00;0,00;0,00;0,00
18195444;0,44;0,56;0,33;0,00;0,67
18195750;0,00;0,00;0,00;0,00;0,00
18196008;0,00;0,00;0,00;0,00;0,00
18194358;0,00;0,00;0,00;0,00;0,00
18194400;0,00;0,00;0,00;0,00;0,00
18194424;0,00;0,00;0,00;0,00;0,00
18194430;0,00;0,00;0,00;0,00;0,00
18192717;0,00;0,00;0,00;0,00;0,00
18192999;0,00;0,00;0,00;0,00;0,00
18193008;0,00;0,00;0,00;0,00;0,00
18193056;0,00;0,00;0,00;0,00;0,00
18192672;0,00;0,00;0,00;0,00;0,00
18190074;0,00;0,00;0,00;0,00;0,00
18190287;0,00;0,00;0,00;0,00;0,00
18188688;0,00;0,00;0,00;0,00;0,00
18185379;0,00;0,00;0,00;0,00;0,00
18185436;0,00;0,00;0,00;0,00;0,00
18185484;0,00;0,00;0,00;0,00;0,00
18184944;0,00;0,00;0,00;0,00;0,00
18184980;0,46;0,67;0,50;0,00;0,13
18185073;0,00;0,00;0,00;0,00;0,00
18184668;0,00;0,00;0,00;0,00;0,00
18183516;0,00;0,00;0,00;0,00;0,00
18183459;0,00;0,00;0,00;0,00;0,00
18182970;0,00;0,00;0,00;0,00;0,00
18182979;0,30;0,22;0,47;0,00;0,00
18182445;0,00;0,00;0,00;0,00;0,00
18182568;0,00;0,00;0,00;0,00;0,00
18182106;0,00;0,00;0,00;0,00;0,00
18181539;0,00;0,00;0,00;0,00;0,00
18180900;0,18;0,21;0,18;0,00;0,09
18180480;0,00;0,00;0,00;0,00;0,00
18180153;0,00;0,00;0,00;0,00;0,00
18178998;0,00;0,00;0,00;0,00;0,00
18178752;0,67;0,67;0,67;0,00;0,00
18175989;0,00;0,00;0,00;0,00;0,00
18175608;0,50;0,67;0,38;0,00;0,67
18175317;0,00;0,00;0,00;0,00;0,00
18171711;0,00;0,00;0,00;0,00;0,00
18171753;0,00;0,00;0,00;0,00;0,00
18166770;0,00;0,00;0,00;0,00;0,00
18167199;0,00;0,00;0,00;0,00;0,00
18165093;0,00;0,00;0,00;0,00;0,00
18164523;0,00;0,00;0,00;0,00;0,00
18164829;0,00;0,00;0,00;0,00;0,00
18164025;0,00;0,00;0,00;0,00;0,00
18163770;0,00;0,00;0,00;0,00;0,00
18163950;0,00;0,00;0,00;0,00;0,00
18163956;0,00;0,00;0,00;0,00;0,00
18162993;0,00;0,00;0,00;0,00;0,00
18162438;0,67;0,67;0,67;0,00;0,00
18161322;0,00;0,00;0,00;0,00;0,00
18161427;0,67;0,67;0,67;0,00;0,00
18161472;0,00;0,00;0,00;0,00;0,00
18161475;0,00;0,00;0,00;0,00;0,00
18160203;0,59;0,52;0,67;0,00;0,67
18160257;0,00;0,00;0,00;0,00;0,67
18160389;0,00;0,00;0,00;0,00;0,00
18159999;0,24;0,33;0,37;0,00;0,08
18159039;0,00;0,00;0,00;0,00;0,00
18158103;0,00;0,00;0,00;0,00;0,00
18158127;0,00;0,00;0,00;0,00;0,00
18158136;0,00;0,00;0,00;0,00;0,00
18156243;0,00;0,00;0,00;0,00;0,00
18155181;0,00;0,00;0,00;0,00;0,00
18154404;0,00;0,00;0,00;0,00;0,00
18153579;0,00;0,00;0,00;0,00;0,00
18153111;0,18;0,40;0,27;0,00;0,05
18153195;0,67;0,00;0,67;0,00;0,00
18153282;0,00;0,00;0,00;0,00;0,00
18152295;0,00;0,00;0,00;0,00;0,00
18152577;0,00;0,00;0,00;0,00;0,00
18152823;0,00;0,00;0,00;0,00;0,00
18151416;0,00;0,00;0,00;0,00;0,00
18150918;0,00;0,00;0,00;0,00;0,00
18150951;0,67;0,00;0,67;0,00;0,00
18150963;0,00;0,00;0,00;0,00;0,00
18150975;0,00;0,00;0,00;0,00;0,00
18148347;0,00;0,00;0,00;0,00;0,00
18148773;0,00;0,00;0,00;0,00;0,00
18147936;0,00;0,00;0,00;0,00;0,00
18148062;0,00;0,00;0,00;0,00;0,00
18148113;0,29;0,27;0,30;0,00;0,00
18147312;0,00;0,00;0,00;0,00;0,00
18147477;0,00;0,00;0,00;0,00;0,00
18147480;0,67;0,67;0,67;0,00;0,00
18145896;0,00;0,00;0,00;0,00;0,00
18145824;0,00;0,00;0,00;0,00;0,00
18144990;0,00;0,00;0,00;0,00;0,00
18144621;0,67;0,67;0,67;0,00;0,00
18143652;0,00;0,00;0,00;0,00;0,00
18142458;0,00;0,00;0,00;0,00;0,00
18141966;0,00;0,00;0,00;0,00;0,00
18141972;0,67;0,67;0,67;0,00;0,67
18141351;0,00;0,00;0,00;0,00;0,00
18138699;0,00;0,00;0,00;0,00;0,00
18138210;0,00;0,00;0,00;0,00;0,00
18138219;0,08;0,19;0,17;0,00;0,01
18138225;0,00;0,00;0,00;0,00;0,00
18136602;0,22;0,13;0,67;0,00;0,00
18135753;0,00;0,00;0,00;0,00;0,00
18135765;0,26;0,27;0,26;0,00;0,00
18135789;0,11;0,15;0,67;0,00;0,05
18135810;0,00;0,00;0,00;0,00;0,00
18135831;0,00;0,00;0,00;0,00;0,00
18135531;0,00;0,00;0,00;0,00;0,00
18134100;0,00;0,00;0,00;0,00;0,00
18134103;0,13;0,10;0,57;0,00;0,06
18132969;0,00;0,00;0,00;0,00;0,00
18132972;0,00;0,00;0,00;0,00;0,00
18132993;0,00;0,00;0,00;0,00;0,00
18133023;0,00;0,00;0,00;0,00;0,00
18133656;0,00;0,00;0,00;0,00;0,00
18132501;0,67;0,00;0,67;0,00;0,00
18132597;0,00;0,00;0,00;0,00;0,00
18130533;0,00;0,00;0,00;0,00;0,00
18130254;0,00;0,00;0,00;0,00;0,00
18130260;0,67;0,67;0,67;0,00;0,00
18130263;0,00;0,00;0,00;0,00;0,00
18130293;0,00;0,00;0,00;0,00;0,00
18130302;0,00;0,00;0,00;0,00;0,00
18130308;0,00;0,00;0,00;0,00;0,00
18130314;0,00;0,00;0,00;0,00;0,00
18130125;0,00;0,00;0,00;0,00;0,00
18130128;0,00;0,00;0,00;0,00;0,00
18130137;0,67;0,67;0,67;0,00;0,67
18130155;0,00;0,00;0,00;0,00;0,00
18130158;0,15;0,16;0,67;0,00;0,04
18130167;0,00;0,00;0,00;0,00;0,00
18128376;0,00;0,00;0,00;0,00;0,00
18128403;0,00;0,00;0,00;0,00;0,00
18127710;0,00;0,00;0,00;0,00;0,00
18127713;0,00;0,00;0,00;0,00;0,00
18123744;0,33;0,00;0,33;0,00;0,00
18123765;0,00;0,00;0,00;0,00;0,00
18123768;0,00;0,00;0,00;0,00;0,00
18123771;0,00;0,00;0,00;0,00;0,00
18123801;0,00;0,00;0,00;0,00;0,00
18123825;0,00;0,00;0,00;0,00;0,00
18123828;0,00;0,00;0,00;0,00;0,00
18123843;0,00;0,00;0,00;0,00;0,00
18123855;0,00;0,00;0,00;0,00;0,00
18123861;0,00;0,67;0,67;0,00;0,00
18123873;0,00;0,00;0,00;0,00;0,00
18123879;0,00;0,00;0,00;0,00;0,00
18123903;0,00;0,00;0,00;0,00;0,00
18123912;0,00;0,00;0,00;0,00;0,00
18123672;0,00;0,00;0,00;0,00;0,00
18122106;0,00;0,00;0,00;0,00;0,00
18122127;0,00;0,00;0,00;0,00;0,00
18122133;0,00;0,00;0,00;0,00;0,00
18122136;0,00;0,00;0,00;0,00;0,00
18122139;0,00;0,00;0,00;0,00;0,00
18122157;0,00;0,00;0,00;0,00;0,00
18120786;0,25;0,67;0,16;0,00;0,13
18120813;0,00;0,00;0,00;0,00;0,00
18120849;0,00;0,00;0,00;0,00;0,00
18120852;0,00;0,00;0,00;0,00;0,00
18120867;0,00;0,00;0,00;0,00;0,00
18120876;0,00;0,00;0,00;0,00;0,00
18120741;0,00;0,00;0,00;0,00;0,00
18119493;0,00;0,00;0,00;0,00;0,00
18119499;0,00;0,00;0,00;0,00;0,00
18119502;0,00;0,00;0,00;0,00;0,00
18118134;0,00;0,00;0,00;0,00;0,00
18116688;0,00;0,00;0,00;0,00;0,00
18116535;0,00;0,00;0,00;0,00;0,00
18114492;0,00;0,00;0,00;0,00;0,00
18114564;0,00;0,00;0,00;0,00;0,00
18114576;0,00;0,00;0,00;0,00;0,00
18113529;0,67;0,00;0,67;0,00;0,00
18112944;0,00;0,00;0,00;0,00;0,00
18106182;0,00;0,00;0,00;0,00;0,00
18104604;0,43;0,32;0,52;0,00;0,67
18104835;0,00;0,00;0,00;0,00;0,00
18103065;0,00;0,00;0,00;0,00;0,00
18101628;0,00;0,00;0,00;0,00;0,00
18101682;0,00;0,00;0,00;0,00;0,00
18101700;0,00;0,00;0,00;0,00;0,00
18101703;0,00;0,00;0,00;0,00;0,00
18101151;0,00;0,00;0,00;0,00;0,00
18101160;0,34;0,67;0,67;0,00;0,10
18099078;0,00;0,00;0,00;0,00;0,00
18097911;0,00;0,00;0,00;0,00;0,00
18097977;0,00;0,00;0,00;0,00;0,00
18098361;0,00;0,00;0,00;0,00;0,00
18098370;0,00;0,00;0,00;0,00;0,00
18098382;0,00;0,00;0,00;0,00;0,00
18098403;0,34;0,22;0,67;0,00;0,67
18098409;0,00;0,00;0,00;0,00;0,00
18098451;0,00;0,00;0,00;0,00;0,00
18098460;0,00;0,00;0,00;0,00;0,00
18096801;0,00;0,00;0,00;0,00;0,00
18096807;0,00;0,00;0,00;0,00;0,00
18096813;0,00;0,00;0,00;0,00;0,00
18096816;0,00;0,00;0,00;0,00;0,00
18096828;0,00;0,00;0,00;0,00;0,00
18096837;0,00;0,00;0,00;0,00;0,00
18096846;0,00;0,00;0,00;0,00;0,00
18094467;0,00;0,00;0,00;0,00;0,00
18094623;0,00;0,00;0,00;0,00;0,00
18094638;0,00;0,00;0,00;0,00;0,00
18094641;0,00;0,00;0,00;0,00;0,00
18092991;0,00;0,00;0,00;0,00;0,00
18092049;0,24;0,36;0,45;0,00;0,05
18092079;0,00;0,00;0,00;0,00;0,00
18092142;0,00;0,00;0,00;0,00;0,00
18092160;0,00;0,00;0,00;0,00;0,00
18092226;0,00;0,00;0,00;0,00;0,00
18092241;0,00;0,00;0,00;0,00;0,00
18090030;0,00;0,00;0,00;0,00;0,00
18090045;0,00;0,00;0,00;0,00;0,00
18083373;0,00;0,00;0,00;0,00;0,00
18082788;0,00;0,00;0,00;0,00;0,00
18082254;0,00;0,00;0,00;0,00;0,00
18081288;0,00;0,00;0,00;0,00;0,00
18081549;0,00;0,00;0,00;0,00;0,00
18081567;0,00;0,00;0,00;0,00;0,00
18080658;0,00;0,00;0,00;0,00;0,00
18080877;0,00;0,00;0,00;0,00;0,00
18079845;0,18;0,00;0,00;0,00;0,18
18079329;0,00;0,00;0,00;0,00;0,00
18078459;0,00;0,00;0,00;0,00;0,00
18078975;0,00;0,00;0,00;0,00;0,00
18078981;0,00;0,00;0,00;0,00;0,00
18079032;0,00;0,00;0,00;0,00;0,00
18079038;0,00;0,00;0,00;0,00;0,00
18079041;0,00;0,00;0,00;0,00;0,00
18078123;0,00;0,00;0,00;0,00;0,00
18078198;0,00;0,00;0,00;0,00;0,00
18078213;0,00;0,00;0,00;0,00;0,00
18078216;0,00;0,00;0,00;0,00;0,00
18078222;0,00;0,00;0,00;0,00;0,00
18078228;0,44;0,33;0,67;0,00;0,00
18076599;0,00;0,00;0,00;0,00;0,00
18073320;0,67;0,00;0,67;0,00;0,00
18072273;0,00;0,00;0,00;0,00;0,00
18072276;0,00;0,00;0,00;0,00;0,00
18072300;0,44;0,33;0,67;0,00;0,00
18072309;0,00;0,00;0,00;0,00;0,00
18072324;0,00;0,00;0,00;0,00;0,00
18072333;0,00;0,00;0,00;0,00;0,00
18071931;0,00;0,00;0,00;0,00;0,00
18072078;0,00;0,00;0,00;0,00;0,00
18070038;0,00;0,00;0,00;0,00;0,00
18070050;0,00;0,00;0,00;0,00;0,00
18068958;0,00;0,00;0,00;0,00;0,00
18068604;0,00;0,00;0,00;0,00;0,00
18067158;0,00;0,00;0,00;0,00;0,00
18064209;0,00;0,00;0,00;0,00;0,00
18064278;0,00;0,00;0,00;0,00;0,00
18062868;0,00;0,00;0,00;0,00;0,00
18061596;0,00;0,00;0,00;0,00;0,00
18061617;0,00;0,00;0,00;0,00;0,00
18061638;0,00;0,00;0,00;0,00;0,00
18060864;0,00;0,00;0,00;0,00;0,00
18061155;0,00;0,00;0,00;0,00;0,00
18061236;0,00;0,00;0,00;0,00;0,00
18061245;0,00;0,00;0,00;0,00;0,00
18061275;0,20;0,39;0,38;0,00;0,09
18057480;0,00;0,00;0,00;0,00;0,00
